1.059 124 WIND_INFO 124 42 0. 0. 0.
2379.329 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2379.339 124 DELFLY_SPEEDCTRL 1 0 0 0 3839 1919 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2379.367 124 GPS_INT 392433154 30036157 500219791 519906383 43767869 45609 420 0 0 0 0 0 0 0 4 3
2379.369 124 GPS_DIAGNOSTICS 1 334 28.787748 0.034737 34737 94 -40 -41 7864 -3240 -3521
2379.400 124 INS 245 -101 -110 -1919 1919 0 -224 0 112
2379.437 124 DELFLY_STATE 0 7863 -3238 -3521 0 1919 0 0 1919 0 112 0 0 1919 1919 8032 0 6432 0. 4
2379.439 124 LINK_REPORT 124 -1 37 0 65006 1302 8 1785. 35. 351 2.97
2379.537 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2379.538 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2379.567 124 STAB_ATTITUDE_INT -100 -16 -109 -231 -1604 8028 0 -405 0 0 0 0 0 -919 0 0 0 0 -118 -1115 0
2379.601 124 DELFLY_SPEEDCTRL 1 0 0 0 7915 -3839 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2379.603 124 ROTORCRAFT_FP -101 245 109 -7679 1919 3839 -232 -1602 8029 2 128 512 0 0 0
2379.608 124 ROTORCRAFT_CMD -118 -1115 0 0
2379.637 124 INS 245 -101 -109 3839 -1919 -3839 112 337 0
2379.687 124 DELFLY_STATE 0 7868 -3246 -3520 -5759 -1919 -5759 -5759 -1919 -5759 -562 0 -562 6070 6070 8029 0 14479 0. 4
2379.834 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2379.840 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2379.841 124 DELFLY_SPEEDCTRL 1 0 0 0 1919 1919 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2379.872 124 GPS_INT 392433154 30036157 500219791 519906383 43767869 45609 420 0 0 0 0 0 0 0 4 3
2379.876 124 INS_REF 392433200 30036200 500219700 519906298 43767927 45195 0 0.
2379.876 124 DATALINK_REPORT 0 363 3325 1727 30 38
2379.876 124 ALIVE 64,51,19,195,81,6,17,110,165,214,68,175,206,223,62,5
2379.904 124 INS 245 -101 -109 1919 -1919 3839 337 0 112
2379.941 124 DELFLY_STATE 0 7862 -3251 -3517 -1919 -1919 0 -1919 -1919 0 -224 0 -224 2713 2713 7947 0 16087 0. 4
2379.970 124 DELFLY_SPEEDCTRL_GAINS 0 18829 11115 12.5892 -485 -777 -0.0227 -1259 117 0.0034
2380.036 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2380.037 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2380.099 124 STAB_ATTITUDE_INT 309 0 -240 -235 -1617 7906 0 -405 0 0 0 0 0 -919 0 0 0 0 -114 -1120 0
2380.102 124 DELFLY_SPEEDCTRL 1 0 0 0 6921 -5759 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2380.106 124 ROTORCRAFT_FP -101 245 110 -3839 -5759 5759 -226 -1626 7899 2 128 512 0 0 0
2380.107 124 ROTORCRAFT_CMD -123 -1120 0 0
2380.137 124 INS 245 -102 -110 -9599 -3839 1919 -224 -337 337
2380.188 124 DELFLY_STATE 0 7838 -3268 -3534 -5759 -3839 1919 -5759 -3839 1919 0 0 1237 6921 6921 7866 0 15444 0. 4
2380.330 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2380.330 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2380.343 124 DELFLY_SPEEDCTRL 1 0 0 0 0 -3839 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2380.356 124 GPS_INT 392433154 30036157 500219792 519906383 43767869 45617 430 0 0 0 0 0 0 0 4 3
2380.358 124 WP_MOVED_ENU 5 2 128 -11008
2380.359 124 GPS_DIAGNOSTICS 1 363 24.65544 0.040559 40559 95 -40 -42 7831 -3272 -3537
2380.361 124 WIND_INFO 124 42 0. 0. 0.
2380.385 124 INS 244 -102 -110 0 1919 -1919 224 112 -224
2380.440 124 DELFLY_STATE 0 7828 -3271 -3537 -1919 0 0 -1919 0 0 -112 -112 112 1919 1919 7824 0 12861 0. 4
2380.440 124 LINK_REPORT 124 -1 38 0 66734 1336 8 1728. 34. 381 2.97
2380.537 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2380.538 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2380.547 124 STAB_ATTITUDE_INT 42 -6 -81 -201 -1618 7821 0 -405 0 0 0 0 0 -919 0 0 0 0 -118 -1115 0
2380.548 124 ROTORCRAFT_NAV_STATUS 11 11 1. 0.6 6 1 0
2380.588 124 DELFLY_SPEEDCTRL 1 0 0 0 0 0 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2380.610 124 ROTORCRAFT_STATUS 0 0 0 45 3 14 0 0 5 1 41 96
2380.610 124 DL_VALUE 64 4.
2380.611 124 ROTORCRAFT_FP -102 244 110 0 0 0 -201 -1618 7821 2 128 512 0 0 0
2380.611 124 ROTORCRAFT_CMD -118 -1115 0 0
2380.644 124 INS 244 -102 -110 -1919 0 -1919 -112 0 -112
2380.689 124 DELFLY_STATE 0 7823 -3270 -3541 0 1919 -1919 0 1919 -1919 112 112 -112 1919 1919 7822 0 6432 0. 4
2380.815 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2380.816 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2380.844 124 DELFLY_SPEEDCTRL 1 0 0 0 4291 -1919 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2380.852 124 GPS_INT 392433154 30036157 500219792 519906383 43767869 45617 430 0 0 0 0 0 0 0 4 3
2380.852 124 GPS_DIAGNOSTICS 1 378 30.240716 0.033068 33068 95 -40 -42 7818 -3275 -3545
2380.886 124 INS 244 -102 -110 0 0 3839 112 0 674
2380.938 124 DELFLY_STATE 0 7815 -3275 -3551 -3839 0 -7679 -3839 0 -7679 -224 0 -674 3839 3839 7776 0 12863 0. 4
2380.944 124 DELFLY_SPEEDCTRL_GAINS 0 18829 11115 12.5892 -485 -777 -0.0227 -1259 117 0.0034
2381.037 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2381.038 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2381.047 124 STAB_ATTITUDE_INT -38 -104 20 -170 -1628 7775 0 -405 0 0 0 0 0 -919 0 0 0 0 -118 -1115 0
2381.089 124 DELFLY_SPEEDCTRL 1 0 0 0 6921 7679 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2381.111 124 ROTORCRAFT_FP -102 243 111 1919 -3839 15359 -171 -1635 7817 2 128 512 0 0 0
2381.112 124 ROTORCRAFT_CMD -118 -1115 0 0
2381.143 124 INS 243 -102 -110 -3839 3839 7679 0 112 1255
2381.190 124 DELFLY_STATE 0 7804 -3263 -3553 0 1919 0 0 1919 0 112 0 224 1919 1919 7774 0 6432 0. 4
2381.330 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2381.330 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2381.347 124 DELFLY_SPEEDCTRL 1 0 0 0 1919 9599 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2381.354 124 GPS_INT 392433154 30036157 500219792 519906383 43767869 45617 430 0 0 0 0 0 0 0 4 3
2381.355 124 ENERGY 4.1 0. 0 0.
2381.374 124 ALIVE 64,51,19,195,81,6,17,110,165,214,68,175,206,223,62,5
2381.385 124 INS 243 -101 -110 0 -1919 1919 -112 0 0
2381.440 124 DELFLY_STATE 0 7807 -3264 -3551 3839 -3839 0 3839 -3839 0 224 -112 -112 5429 5429 7773 0 22518 0. 4
2381.440 124 LINK_REPORT 124 -1 39 0 68463 1371 8 1729. 35. 411 2.97
2381.537 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2381.538 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2381.549 124 STAB_ATTITUDE_INT -71 -185 -308 -164 -1645 7816 0 -405 0 0 0 0 0 -919 0 0 0 0 -114 2744 0
2381.587 124 DELFLY_SPEEDCTRL 1 0 0 0 0 -1919 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2381.616 124 ROTORCRAFT_FP -102 244 110 -1919 0 0 -158 -1638 7814 2 128 512 0 0 0
2381.617 124 ROTORCRAFT_CMD -118 4064 0 0
2381.647 124 INS 244 -102 -110 0 -1919 -1919 0 0 -112
2381.691 124 DELFLY_STATE 0 7809 -3265 -3548 1919 0 3839 1919 0 3839 112 112 337 1919 1919 7820 0 4 0. 4
2381.832 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2381.833 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2381.838 124 DELFLY_SPEEDCTRL 1 0 0 0 2713 -3839 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2381.851 124 GPS_INT 392433154 30036157 500219792 519906383 43767869 45617 430 0 0 0 0 0 0 0 4 3
2381.851 124 WP_MOVED_ENU 6 28 25 486
2381.851 124 GPS_DIAGNOSTICS 1 408 29.969731 0.033367 33367 95 -40 -42 7814 -3270 -3549
2381.889 124 INS 244 -102 -110 -1919 -1919 3839 -224 0 449
2381.939 124 DELFLY_STATE 0 7815 -3271 -3552 0 -1919 0 0 -1919 0 -224 -224 562 1919 1919 7815 0 19303 0. 4
2381.949 124 DELFLY_SPEEDCTRL_GAINS 0 18829 11115 12.5892 -485 -777 -0.0227 -1259 117 0.0034
2382.038 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2382.038 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2382.050 124 STAB_ATTITUDE_INT 73 -113 286 -169 -1650 7818 0 -405 0 0 0 0 0 -919 0 0 0 0 2240 4964 0
2382.051 124 ROTORCRAFT_NAV_STATUS 13 13 1. 0.6 6 1 0
2382.088 124 DELFLY_SPEEDCTRL 1 0 0 0 4291 -1919 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2382.116 124 ROTORCRAFT_STATUS 0 0 0 45 3 14 0 0 5 1 41 98
2382.119 124 DL_VALUE 65 2.
2382.121 124 ROTORCRAFT_FP -102 244 110 3839 -1919 0 -164 -1651 7816 2 128 512 0 0 0
2382.122 124 ROTORCRAFT_CMD 1844 4768 0 0
2382.149 124 INS 244 -102 -110 -3839 -1919 -3839 -112 -337 -224
2382.189 124 DELFLY_STATE 0 7810 -3265 -3551 1919 1919 -3839 1919 1919 -3839 337 224 0 2713 2713 7769 0 3217 0. 4
2382.329 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2382.329 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2382.343 124 DELFLY_SPEEDCTRL 1 0 0 0 1919 0 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2382.354 124 GPS_INT 392433154 30036157 500219792 519906383 43767869 45617 430 0 0 0 0 0 0 0 4 3
2382.354 124 GPS_DIAGNOSTICS 1 423 30.65322 0.032623 32623 95 -40 -42 7806 -3266 -3554
2382.385 124 INS 243 -102 -111 -1919 0 3839 -112 112 224
2382.439 124 DELFLY_STATE 0 7805 -3265 -3554 -1919 1919 0 -1919 1919 0 -224 112 224 2713 2713 7772 0 9648 0. 4
2382.441 124 LINK_REPORT 124 -1 40 0 70221 1406 8 1758. 35. 441 2.97
2382.537 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2382.539 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2382.556 124 STAB_ATTITUDE_INT -44 -68 11 -148 -1660 7769 0 -405 0 0 0 0 0 -919 0 0 0 0 -147 -1029 0
2382.587 124 DELFLY_SPEEDCTRL 1 0 0 0 0 0 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2382.622 124 ROTORCRAFT_FP -102 243 111 0 -1919 1919 -148 -1659 7768 2 128 512 0 0 0
2382.626 124 ROTORCRAFT_CMD -143 -1029 0 0
2382.655 124 INS 243 -102 -111 0 0 -1919 112 0 0
2382.688 124 DELFLY_STATE 0 7802 -3265 -3557 -1919 -1919 0 -1919 -1919 0 -112 -112 112 2713 2713 7769 0 16087 0. 4
2382.785 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2382.808 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2382.838 124 DELFLY_SPEEDCTRL 1 0 0 0 1919 3839 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2382.859 124 GPS_INT 392433154 30036157 500219792 519906383 43767869 45617 430 0 0 0 0 0 0 0 4 3
2382.859 124 AUTOPILOT_VERSION 50700 v5.7_devel-954-gd465180
2382.860 124 UART_ERRORS 0 0 0 1
2382.860 124 ALIVE 64,51,19,195,81,6,17,110,165,214,68,175,206,223,62,5
2382.889 124 INS 243 -101 -111 0 0 1919 112 0 -112
2382.909 124 PONG 
2382.920 124 WIND_INFO 124 42 0. 0. 0.
2382.938 124 DELFLY_STATE 0 7798 -3263 -3559 -1919 0 -1919 -1919 0 -1919 -224 0 -112 1919 1919 7769 0 12861 0. 4
2382.955 124 DELFLY_SPEEDCTRL_GAINS 0 18829 11115 12.5892 -485 -777 -0.0227 -1259 117 0.0034
2383.038 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2383.042 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2383.059 124 STAB_ATTITUDE_INT 24 -30 19 -139 -1663 7769 0 -405 0 0 0 0 0 -919 0 0 0 0 -147 -1033 0
2383.092 124 DELFLY_SPEEDCTRL 1 0 0 0 1919 0 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2383.126 124 ROTORCRAFT_FP -102 243 111 0 -1919 0 -134 -1666 7768 2 128 512 0 0 0
2383.127 124 ROTORCRAFT_CMD -114 -1029 0 0
2383.158 124 INS 243 -101 -111 -1919 0 -1919 -112 -112 -112
2383.193 124 DELFLY_STATE 0 7796 -3263 -3561 0 0 0 0 0 0 112 0 112 0 0 7767 0 6432 0. 4
2383.285 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2383.331 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2383.342 124 DELFLY_SPEEDCTRL 1 0 0 0 2713 -3839 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2383.363 124 GPS_INT 392433154 30036157 500219792 519906383 43767869 45617 430 0 0 0 0 0 0 0 4 3
2383.363 124 WP_MOVED_ENU 7 576 348 486
2383.363 124 GPS_DIAGNOSTICS 1 453 73.97544 0.013518 13518 95 -40 -42 7797 -3264 -3563
2383.394 124 INS 243 -102 -111 0 -1919 5759 -112 -224 562
2383.439 124 DELFLY_STATE 0 7795 -3263 -3561 -1919 1919 -1919 -1919 1919 -1919 0 0 -112 2713 2713 7766 0 9648 0. 4
2383.443 124 LINK_REPORT 124 -1 41 0 71947 1441 8 1726. 35. 473 4.
2383.537 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2383.539 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2383.565 124 STAB_ATTITUDE_INT -195 238 -2 -121 -1651 7765 0 -405 0 0 0 0 0 -919 0 0 0 0 -147 -1033 0
2383.566 124 ROTORCRAFT_NAV_STATUS 14 14 1. 0.6 6 1 0
2383.601 124 DELFLY_SPEEDCTRL 1 0 0 0 2713 7679 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2383.602 124 ROTORCRAFT_STATUS 0 0 0 46 3 14 0 0 5 1 41 99
2383.603 124 DL_VALUE 66 0.
2383.631 124 ROTORCRAFT_FP -101 243 111 1919 -1919 -7679 -131 -1627 7761 2 128 512 0 0 0
2383.633 124 ROTORCRAFT_CMD -118 -1033 0 0
2383.665 124 INS 243 -101 -111 0 -1919 9599 112 -224 112
2383.699 124 DELFLY_STATE 0 7789 -3270 -3556 -3839 -13439 5759 -3839 -13439 5759 -224 -449 337 13976 13976 7707 0 17873 0. 4
2383.826 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2383.826 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2383.838 124 DELFLY_SPEEDCTRL 1 0 0 0 37721 24959 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2383.879 124 GPS_INT 392433155 30036156 500219791 519906382 43767868 45615 430 0 0 0 0 0 0 0 4 3
2383.879 124 GPS_DIAGNOSTICS 1 467 28.879198 0.034627 34627 94 -41 -42 7767 -3329 -3528
2383.907 124 INS 242 -105 -109 -7679 -57599 30719 -224 -1012 337
2383.942 124 DELFLY_STATE 0 7761 -3400 -3491 0 -38399 15359 0 -38399 15359 449 1125 -899 38399 38399 7440 0 19303 0. 4
2383.975 124 DELFLY_SPEEDCTRL_GAINS 0 18829 11115 12.5892 -485 -777 -0.0227 -1259 117 0.0034
2384.037 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2384.039 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2384.076 124 STAB_ATTITUDE_INT 15 482 -338 -252 -582 7464 0 -405 0 0 0 0 0 -919 0 0 0 0 -118 -1033 0
2384.109 124 DELFLY_SPEEDCTRL 1 0 0 0 17386 15359 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2384.111 124 ROTORCRAFT_FP -108 242 108 -17280 1919 -15359 -235 -566 7386 2 128 512 0 0 0
2384.113 124 ROTORCRAFT_CMD -90 -976 0 0
2384.140 124 INS 243 -108 -108 3839 -7679 3839 112 562 -674
2384.188 124 DELFLY_STATE 0 7779 -3475 -3459 1919 3839 1919 1919 3839 1919 0 449 0 4291 4291 7390 0 4289 0. 4
2384.285 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2384.323 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2384.338 124 DELFLY_SPEEDCTRL 1 0 0 0 1919 -13439 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2384.346 124 GPS_INT 392433155 30036154 500219790 519906382 43767865 45606 420 0 0 0 0 0 0 0 4 3
2384.347 124 ENERGY 4.2 0. 0 0.
2384.377 124 ALIVE 64,51,19,195,81,6,17,110,165,214,68,175,206,223,62,5
2384.410 124 INS 242 -108 -108 -3839 0 -3839 -112 0 -112
2384.444 124 DELFLY_STATE 0 7774 -3468 -3473 -1919 1919 -7679 -1919 1919 -7679 112 112 -224 2713 2713 7384 0 9648 0. 4
2384.446 124 LINK_REPORT 124 -1 42 0 73676 1476 8 1729. 35. 503 4.
2384.538 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2384.539 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2384.547 124 STAB_ATTITUDE_INT -33 -127 -33 -233 -646 7388 0 -405 0 0 0 0 0 -919 0 0 0 0 -209 -742 0
2384.588 124 DELFLY_SPEEDCTRL 1 0 0 0 3839 -5759 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2384.610 124 ROTORCRAFT_FP -108 242 108 -1919 -1919 -3839 -232 -648 7391 2 128 512 0 0 0
2384.612 124 ROTORCRAFT_CMD -320 -779 0 0
2384.644 124 INS 242 -108 -108 0 0 -3839 112 112 -449
2384.689 124 DELFLY_STATE 0 7772 -3464 -3473 0 0 0 0 0 0 0 112 -112 0 0 7389 0 6432 0. 4
2384.785 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2384.786 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2384.838 124 DELFLY_SPEEDCTRL 1 0 0 0 3839 1919 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2384.850 124 GPS_INT 392433155 30036154 500219790 519906382 43767865 45606 420 0 0 0 0 0 0 0 4 3
2384.850 124 WP_MOVED_ENU 8 801 51 12006
2384.882 124 GPS_DIAGNOSTICS 1 497 30.831843 0.032434 32434 93 -43 -41 7776 -3462 -3472
2384.916 124 INS 243 -108 -108 0 0 0 -224 0 -112
2384.953 124 DELFLY_STATE 0 7775 -3465 -3471 -1919 0 -1919 -1919 0 -1919 -112 337 -337 1919 1919 7347 0 12861 0. 4
2384.954 124 DELFLY_SPEEDCTRL_GAINS 0 18829 11115 12.5892 -485 -777 -0.0227 -1259 117 0.0034
2385.037 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2385.038 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2385.050 124 STAB_ATTITUDE_INT -73 -168 -38 -221 -679 7348 0 -405 0 0 0 0 0 -919 0 0 0 0 -291 -767 0
2385.051 124 ROTORCRAFT_NAV_STATUS 16 16 1. 0.6 6 1 0
2385.088 124 DELFLY_SPEEDCTRL 1 0 0 0 3839 0 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2385.116 124 ROTORCRAFT_STATUS 0 0 0 45 3 14 0 0 5 1 41 101
2385.117 124 DL_VALUE 67 0.
2385.118 124 ROTORCRAFT_FP -108 242 108 5759 0 3839 -225 -684 7348 2 128 512 0 0 0
2385.119 124 ROTORCRAFT_CMD -258 -771 0 0
2385.149 124 INS 242 -108 -108 -1919 -1919 0 -112 -449 224
2385.188 124 DELFLY_STATE 0 7773 -3461 -3475 1919 -1919 1919 1919 -1919 1919 224 0 112 2713 2713 7346 0 22518 0. 4
2385.285 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2385.286 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2385.338 124 DELFLY_SPEEDCTRL 1 0 0 0 1919 0 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2385.359 124 GPS_INT 392433155 30036154 500219790 519906382 43767865 45606 420 0 0 0 0 0 0 0 4 3
2385.359 124 GPS_DIAGNOSTICS 1 512 25.829115 0.038716 38716 93 -43 -41 7774 -3462 -3475
2385.388 124 INS 242 -108 -108 0 -1919 3839 0 -224 224
2385.439 124 DELFLY_STATE 0 7775 -3463 -3474 0 -1919 0 0 -1919 0 -112 -224 112 1919 1919 7349 0 19303 0. 4
2385.444 124 LINK_REPORT 124 -1 43 0 75434 1511 8 1758. 35. 532 4.
2385.538 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2385.538 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2385.560 124 STAB_ATTITUDE_INT -116 174 5 -229 -672 7349 0 -405 0 0 0 0 0 -919 0 0 0 0 -262 -742 0
2385.598 124 DELFLY_SPEEDCTRL 1 0 0 0 1919 1919 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2385.600 124 ROTORCRAFT_FP -108 243 108 -1919 0 -1919 -230 -666 7349 2 128 512 0 0 0
2385.602 124 ROTORCRAFT_CMD -262 -746 0 0
2385.635 124 INS 243 -108 -108 0 -1919 0 -112 -112 -112
2385.687 124 DELFLY_STATE 0 7777 -3470 -3471 0 -3839 -1919 0 -3839 -1919 0 -112 -112 3839 3839 7346 0 19303 0. 4
2385.785 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2385.786 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2385.839 124 DELFLY_SPEEDCTRL 1 0 0 0 1919 9599 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2385.868 124 GPS_INT 392433155 30036154 500219790 519906382 43767865 45606 420 0 0 0 0 0 0 0 4 3
2385.868 124 INS_REF 392433200 30036200 500219700 519906298 43767927 45195 0 0.
2385.868 124 DATALINK_REPORT 1 544 3534 1738 30 72
2385.869 124 UART_ERRORS 0 0 21963 3
2385.906 124 INS 243 -108 -107 11519 0 15359 562 -112 449
2385.940 124 DELFLY_STATE 0 7789 -3469 -3438 13439 7679 23039 13439 7679 23039 112 449 449 15478 15478 7542 0 2340 0. 4
2385.967 124 DELFLY_SPEEDCTRL_GAINS 0 18829 11115 12.5892 -485 -777 -0.0227 -1259 117 0.0034
2386.036 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2386.037 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2386.071 124 STAB_ATTITUDE_INT -1807 4173 648 -473 228 7502 0 -405 0 0 0 0 0 -919 0 0 0 0 -262 -742 0
2386.105 124 DELFLY_SPEEDCTRL 1 0 0 0 12878 65279 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2386.107 124 ROTORCRAFT_FP -109 243 103 -5759 11519 -65279 -544 409 7516 2 128 512 0 0 0
2386.108 124 ROTORCRAFT_CMD -266 -742 0 0
2386.136 124 INS 244 -109 -102 15359 -7679 28799 224 -112 -1255
2386.188 124 DELFLY_STATE 0 7815 -3507 -3253 3839 -17280 32639 3839 -17280 32639 -337 -337 562 17701 17701 7528 0 20472 0. 4
2386.285 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2386.286 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2386.341 124 DELFLY_SPEEDCTRL 1 0 0 0 11194 11519 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2386.377 124 GPS_INT 392433152 30036153 500219789 519906383 43767864 45580 390 0 0 0 0 0 0 0 4 3
2386.379 124 WP_MOVED_ENU 9 -48 -512 12006
2386.380 124 GPS_DIAGNOSTICS 1 541 25.895331 0.038617 38617 95 -44 -38 7827 -3535 -3206
2386.409 124 INS 244 -110 -100 5759 -9599 0 -112 224 -337
2386.444 124 DELFLY_STATE 0 7835 -3552 -3201 1919 -9599 3839 1919 -9599 3839 -224 0 224 9788 9788 7432 0 20374 0. 4
2386.446 124 LINK_REPORT 124 -1 44 0 77152 1545 8 1718. 34. 562 4.
2386.537 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2386.540 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2386.551 124 STAB_ATTITUDE_INT 20 21 -265 -644 705 7431 0 -405 0 0 0 0 0 -919 0 0 0 0 -266 -717 0
2386.577 124 ROTORCRAFT_NAV_STATUS 17 17 1.1 0.6 6 1 0
2386.613 124 DELFLY_SPEEDCTRL 1 0 0 0 13575 5759 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2386.615 124 ROTORCRAFT_STATUS 0 0 0 46 3 14 0 0 5 1 41 102
2386.616 124 DL_VALUE 68 0.
2386.617 124 ROTORCRAFT_FP -111 244 99 -1919 5759 3839 -647 702 7397 2 128 512 0 0 0
2386.618 124 ROTORCRAFT_CMD -262 -713 0 0
2386.645 124 INS 244 -111 -100 3839 -1919 -7679 -112 0 -224
2386.687 124 DELFLY_STATE 0 7833 -3570 -3198 -5759 -3839 5759 -5759 -3839 5759 -562 -112 787 6921 6921 7392 0 15444 0. 4
2386.785 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
2386.786 124 RPM_SENSOR 0 0 106.666664 0. 0. 0. 0. 0
2386.839 124 DELFLY_SPEEDCTRL 1 0 0 0 2713 -1919 0 0 0 0 0 0 0. 0 0 0. 0 0 0.
2386.849 124 GPS_INT 392433152 30036153 500219789 519906383 43767864 45580 390 0 0 0 0 0 0 0 4 3
2386.880 124 GPS_DIAGNOSTICS 1 556 30.489664 0.032798 32798 95 -44 -38 7829 -3579 -3209
2386.914 124 INS 244 -111 -100 -1919 0 -3839 0 112 -112
2386.951 124 DELFLY_STATE 0 7824 -3578 -3215 -3839 1919 -1919 -3839 1919 -1919 0 112 224 4291 4291 7326 0 10720 0. 4
2386.951 124 DELFLY_SPEEDCTRL_GAINS 0 18829 11115 12.5892 -485 -777 -0.0227 -1259 117 0.0034
2387.036 124 DELFLY_FLAPCONTROL 0. 0. 0. 0 0. 0
